participant_id,participant_gender,trait,rater,rater_gender,rank
5615,m,conflict,rater_7,female,8
5267,m,conflict,rater_7,female,9
5250,m,conflict,rater_7,female,10
5403,m,conflict,rater_7,female,11
5376,m,conflict,rater_7,female,12
5372,m,conflict,rater_7,female,13
5237,m,conflict,rater_7,female,14
5569,m,conflict,rater_7,female,15
5578,m,conflict,rater_7,female,16
5597,m,conflict,rater_7,female,17
5604,m,conflict,rater_7,female,18
5632,m,conflict,rater_7,female,19
5626,m,conflict,rater_7,female,20
5618,m,conflict,rater_7,female,21
5617,m,conflict,rater_7,female,22
5637,m,conflict,rater_7,female,23
5638,m,conflict,rater_7,female,24
5641,m,conflict,rater_7,female,25
5605,m,conflict,rater_7,female,26
5405,m,conflict,rater_7,female,27
5251,m,conflict,rater_7,female,28
5407,m,conflict,rater_7,female,29
5408,m,conflict,rater_7,female,30
5614,m,conflict,rater_7,female,31
5370,m,conflict,rater_7,female,32
5281,m,conflict,rater_7,female,33
5616,m,conflict,rater_7,female,34
5589,f,control,rater_7,female,1
5579,f,control,rater_7,female,2
5481,f,control,rater_7,female,3
5570,f,control,rater_7,female,4
5357,f,control,rater_7,female,5
5485,f,control,rater_7,female,6
5388,f,control,rater_7,female,7
5356,f,control,rater_7,female,8
5320,f,control,rater_7,female,9
5319,f,control,rater_7,female,10
5318,f,control,rater_7,female,11
5406,f,control,rater_7,female,12
5590,f,control,rater_7,female,13
5636,f,control,rater_7,female,14
5640,f,control,rater_7,female,15
5642,f,control,rater_7,female,16
5400,f,control,rater_7,female,17
5387,f,control,rater_7,female,18
5443,f,control,rater_7,female,19
5480,f,control,rater_7,female,20
5483,f,control,rater_7,female,21
5484,f,control,rater_7,female,22
5639,f,control,rater_7,female,23
5649,f,control,rater_7,female,24
5596,f,control,rater_7,female,25
5500,m,control,rater_7,female,1
5613,m,control,rater_7,female,2
5615,m,control,rater_7,female,3
5536,m,control,rater_7,female,4
5238,m,control,rater_7,female,5
5269,m,control,rater_7,female,6
5499,m,control,rater_7,female,7
5371,m,control,rater_7,female,8
5618,m,control,rater_7,female,9
5632,m,control,rater_7,female,10
5597,m,control,rater_7,female,11
5569,m,control,rater_7,female,12
5376,m,control,rater_7,female,13
5403,m,control,rater_7,female,14
5626,m,control,rater_7,female,15
5604,m,control,rater_7,female,16
5605,m,control,rater_7,female,17
5407,m,control,rater_7,female,18
5408,m,control,rater_7,female,19
5370,m,control,rater_7,female,20
5281,m,control,rater_7,female,21
5267,m,control,rater_7,female,22
5251,m,control,rater_7,female,23
5250,m,control,rater_7,female,24
5616,m,control,rater_7,female,25
5617,m,control,rater_7,female,26
5578,m,control,rater_7,female,27
5614,m,control,rater_7,female,28
5372,m,control,rater_7,female,29
5237,m,control,rater_7,female,30
5405,m,control,rater_7,female,31
5637,m,control,rater_7,female,32
5638,m,control,rater_7,female,33
5641,m,control,rater_7,female,34
5481,f,decisions,rater_7,female,1
5589,f,decisions,rater_7,female,2
5579,f,decisions,rater_7,female,3
5406,f,decisions,rater_7,female,4
5443,f,decisions,rater_7,female,5
5318,f,decisions,rater_7,female,6
5319,f,decisions,rater_7,female,7
5320,f,decisions,rater_7,female,8
5596,f,decisions,rater_7,female,9
5636,f,decisions,rater_7,female,10
5640,f,decisions,rater_7,female,11
5570,f,decisions,rater_7,female,12
5388,f,decisions,rater_7,female,13
5387,f,decisions,rater_7,female,14
5357,f,decisions,rater_7,female,15
5356,f,decisions,rater_7,female,16
5484,f,decisions,rater_7,female,17
5483,f,decisions,rater_7,female,18
5480,f,decisions,rater_7,female,19
5649,f,decisions,rater_7,female,20
5590,f,decisions,rater_7,female,21
5639,f,decisions,rater_7,female,22
5642,f,decisions,rater_7,female,23
5485,f,decisions,rater_7,female,24
5400,f,decisions,rater_7,female,25
5238,m,decisions,rater_7,female,1
5615,m,decisions,rater_7,female,2
5536,m,decisions,rater_7,female,3
5500,m,decisions,rater_7,female,4
5371,m,decisions,rater_7,female,5
5269,m,decisions,rater_7,female,6
5499,m,decisions,rater_7,female,7
5618,m,decisions,rater_7,female,8
5250,m,decisions,rater_7,female,9
5403,m,decisions,rater_7,female,10
5376,m,decisions,rater_7,female,11
5372,m,decisions,rater_7,female,12
5370,m,decisions,rater_7,female,13
5626,m,decisions,rater_7,female,14
5597,m,decisions,rater_7,female,15
5604,m,decisions,rater_7,female,16
5632,m,decisions,rater_7,female,17
5605,m,decisions,rater_7,female,18
5613,m,decisions,rater_7,female,19
5641,m,decisions,rater_7,female,20
5614,m,decisions,rater_7,female,21
5408,m,decisions,rater_7,female,22
5407,m,decisions,rater_7,female,23
5405,m,decisions,rater_7,female,24
5267,m,decisions,rater_7,female,25
5237,m,decisions,rater_7,female,26
5251,m,decisions,rater_7,female,27
5281,m,decisions,rater_7,female,28
5638,m,decisions,rater_7,female,29
5617,m,decisions,rater_7,female,30
5637,m,decisions,rater_7,female,31
5616,m,decisions,rater_7,female,32
5578,m,decisions,rater_7,female,33
5569,m,decisions,rater_7,female,34
5589,f,expertise,rater_7,female,1
5481,f,expertise,rater_7,female,2
5596,f,expertise,rater_7,female,3
5636,f,expertise,rater_7,female,4
5388,f,expertise,rater_7,female,5
5320,f,expertise,rater_7,female,6
5319,f,expertise,rater_7,female,7
5318,f,expertise,rater_7,female,8
5443,f,expertise,rater_7,female,9
5480,f,expertise,rater_7,female,10
5483,f,expertise,rater_7,female,11
5484,f,expertise,rater_7,female,12
5485,f,expertise,rater_7,female,13
5570,f,expertise,rater_7,female,14
5400,f,expertise,rater_7,female,15
5387,f,expertise,rater_7,female,16
5357,f,expertise,rater_7,female,17
5356,f,expertise,rater_7,female,18
5579,f,expertise,rater_7,female,19
5406,f,expertise,rater_7,female,20
5590,f,expertise,rater_7,female,21
5639,f,expertise,rater_7,female,22
5640,f,expertise,rater_7,female,23
5649,f,expertise,rater_7,female,24
5642,f,expertise,rater_7,female,25
5615,m,expertise,rater_7,female,1
5569,m,expertise,rater_7,female,2
5371,m,expertise,rater_7,female,3
5613,m,expertise,rater_7,female,4
5238,m,expertise,rater_7,female,5
5403,m,expertise,rater_7,female,6
5376,m,expertise,rater_7,female,7
5626,m,expertise,rater_7,female,8
5408,m,expertise,rater_7,female,9
5499,m,expertise,rater_7,female,10
5269,m,expertise,rater_7,female,11
5267,m,expertise,rater_7,female,12
5632,m,expertise,rater_7,female,13
5618,m,expertise,rater_7,female,14
5617,m,expertise,rater_7,female,15
5536,m,expertise,rater_7,female,16
5500,m,expertise,rater_7,female,17
5372,m,expertise,rater_7,female,18
5251,m,expertise,rater_7,female,19
5250,m,expertise,rater_7,female,20
5237,m,expertise,rater_7,female,21
5614,m,expertise,rater_7,female,22
5616,m,expertise,rater_7,female,23
5597,m,expertise,rater_7,female,24
5604,m,expertise,rater_7,female,25
5605,m,expertise,rater_7,female,26
5407,m,expertise,rater_7,female,27
5405,m,expertise,rater_7,female,28
5281,m,expertise,rater_7,female,29
5637,m,expertise,rater_7,female,30
5641,m,expertise,rater_7,female,31
5638,m,expertise,rater_7,female,32
5370,m,expertise,rater_7,female,33
5578,m,expertise,rater_7,female,34
5570,f,farming,rater_7,female,1
5357,f,farming,rater_7,female,2
5481,f,farming,rater_7,female,3
5579,f,farming,rater_7,female,4
5400,f,farming,rater_7,female,5
5589,f,farming,rater_7,female,6
5596,f,farming,rater_7,female,7
5636,f,farming,rater_7,female,8
5640,f,farming,rater_7,female,9
5406,f,farming,rater_7,female,10
5318,f,farming,rater_7,female,11
5319,f,farming,rater_7,female,12
5320,f,farming,rater_7,female,13
5356,f,farming,rater_7,female,14
5387,f,farming,rater_7,female,15
5388,f,farming,rater_7,female,16
5485,f,farming,rater_7,female,17
5484,f,farming,rater_7,female,18
5483,f,farming,rater_7,female,19
5443,f,farming,rater_7,female,20
5480,f,farming,rater_7,female,21
5649,f,farming,rater_7,female,22
5590,f,farming,rater_7,female,23
5639,f,farming,rater_7,female,24
5642,f,farming,rater_7,female,25
5569,m,farming,rater_7,female,1
5238,m,farming,rater_7,female,2
5641,m,farming,rater_7,female,3
5626,m,farming,rater_7,female,4
5371,m,farming,rater_7,female,5
5615,m,farming,rater_7,female,6
5499,m,farming,rater_7,female,7
5536,m,farming,rater_7,female,8
5618,m,farming,rater_7,female,9
5578,m,farming,rater_7,female,10
5597,m,farming,rater_7,female,11
5604,m,farming,rater_7,female,12
5613,m,farming,rater_7,female,13
5614,m,farming,rater_7,female,14
5500,m,farming,rater_7,female,15
5616,m,farming,rater_7,female,16
5370,m,farming,rater_7,female,17
5281,m,farming,rater_7,female,18
5269,m,farming,rater_7,female,19
5408,m,farming,rater_7,female,20
5267,m,farming,rater_7,female,21
5407,m,farming,rater_7,female,22
5405,m,farming,rater_7,female,23
5403,m,farming,rater_7,female,24
5376,m,farming,rater_7,female,25
5372,m,farming,rater_7,female,26
5237,m,farming,rater_7,female,27
5250,m,farming,rater_7,female,28
5251,m,farming,rater_7,female,29
5617,m,farming,rater_7,female,30
5632,m,farming,rater_7,female,31
5637,m,farming,rater_7,female,32
5638,m,farming,rater_7,female,33
5605,m,farming,rater_7,female,34
5579,f,feared,rater_7,female,1
5596,f,feared,rater_7,female,2
5570,f,feared,rater_7,female,3
5400,f,feared,rater_7,female,4
5387,f,feared,rater_7,female,5
5357,f,feared,rater_7,female,6
5356,f,feared,rater_7,female,7
5483,f,feared,rater_7,female,8
5639,f,feared,rater_7,female,9
5640,f,feared,rater_7,female,10
5481,f,feared,rater_7,female,11
5480,f,feared,rater_7,female,12
5443,f,feared,rater_7,female,13
5406,f,feared,rater_7,female,14
5318,f,feared,rater_7,female,15
5319,f,feared,rater_7,female,16
5320,f,feared,rater_7,female,17
5649,f,feared,rater_7,female,18
5589,f,feared,rater_7,female,19
5590,f,feared,rater_7,female,20
5636,f,feared,rater_7,female,21
5484,f,feared,rater_7,female,22
5485,f,feared,rater_7,female,23
5388,f,feared,rater_7,female,24
5642,f,feared,rater_7,female,25
5499,m,feared,rater_7,female,1
5626,m,feared,rater_7,female,2
5618,m,feared,rater_7,female,3
5500,m,feared,rater_7,female,4
5371,m,feared,rater_7,female,5
5237,m,feared,rater_7,female,6
5238,m,feared,rater_7,female,7
5376,m,feared,rater_7,female,8
5403,m,feared,rater_7,female,9
5269,m,feared,rater_7,female,10
5251,m,feared,rater_7,female,11
5250,m,feared,rater_7,female,12
5405,m,feared,rater_7,female,13
5408,m,feared,rater_7,female,14
5267,m,feared,rater_7,female,15
5281,m,feared,rater_7,female,16
5614,m,feared,rater_7,female,17
5613,m,feared,rater_7,female,18
5605,m,feared,rater_7,female,19
5604,m,feared,rater_7,female,20
5597,m,feared,rater_7,female,21
5578,m,feared,rater_7,female,22
5569,m,feared,rater_7,female,23
5536,m,feared,rater_7,female,24
5615,m,feared,rater_7,female,25
5616,m,feared,rater_7,female,26
5617,m,feared,rater_7,female,27
5637,m,feared,rater_7,female,28
5638,m,feared,rater_7,female,29
5641,m,feared,rater_7,female,30
5370,m,feared,rater_7,female,31
5372,m,feared,rater_7,female,32
5407,m,feared,rater_7,female,33
5632,m,feared,rater_7,female,34
5579,f,fighting,rater_7,female,1
5406,f,fighting,rater_7,female,2
5357,f,fighting,rater_7,female,3
5356,f,fighting,rater_7,female,4
5400,f,fighting,rater_7,female,5
5570,f,fighting,rater_7,female,6
5485,f,fighting,rater_7,female,7
5590,f,fighting,rater_7,female,8
5387,f,fighting,rater_7,female,9
5443,f,fighting,rater_7,female,10
5480,f,fighting,rater_7,female,11
5484,f,fighting,rater_7,female,12
5642,f,fighting,rater_7,female,13
5640,f,fighting,rater_7,female,14
5649,f,fighting,rater_7,female,15
5639,f,fighting,rater_7,female,16
5481,f,fighting,rater_7,female,17
5483,f,fighting,rater_7,female,18
5636,f,fighting,rater_7,female,19
5596,f,fighting,rater_7,female,20
5589,f,fighting,rater_7,female,21
5388,f,fighting,rater_7,female,22
5320,f,fighting,rater_7,female,23
5319,f,fighting,rater_7,female,24
5318,f,fighting,rater_7,female,25
5251,m,fighting,rater_7,female,1
5626,m,fighting,rater_7,female,2
5408,m,fighting,rater_7,female,3
5618,m,fighting,rater_7,female,4
5578,m,fighting,rater_7,female,5
5370,m,fighting,rater_7,female,6
5617,m,fighting,rater_7,female,7
5632,m,fighting,rater_7,female,8
5403,m,fighting,rater_7,female,9
5405,m,fighting,rater_7,female,10
5376,m,fighting,rater_7,female,11
5407,m,fighting,rater_7,female,12
5499,m,fighting,rater_7,female,13
5500,m,fighting,rater_7,female,14
5237,m,fighting,rater_7,female,15
5536,m,fighting,rater_7,female,16
5372,m,fighting,rater_7,female,17
5615,m,fighting,rater_7,female,18
5614,m,fighting,rater_7,female,19
5281,m,fighting,rater_7,female,20
5269,m,fighting,rater_7,female,21
5267,m,fighting,rater_7,female,22
5250,m,fighting,rater_7,female,23
5569,m,fighting,rater_7,female,24
5597,m,fighting,rater_7,female,25
5604,m,fighting,rater_7,female,26
5238,m,fighting,rater_7,female,27
5613,m,fighting,rater_7,female,28
5637,m,fighting,rater_7,female,29
5638,m,fighting,rater_7,female,30
5641,m,fighting,rater_7,female,31
5371,m,fighting,rater_7,female,32
5616,m,fighting,rater_7,female,33
5605,m,fighting,rater_7,female,34
5626,m,honey,rater_7,female,1
5371,m,honey,rater_7,female,2
5615,m,honey,rater_7,female,3
5616,m,honey,rater_7,female,4
5499,m,honey,rater_7,female,5
5536,m,honey,rater_7,female,6
5269,m,honey,rater_7,female,7
5267,m,honey,rater_7,female,8
5376,m,honey,rater_7,female,9
5618,m,honey,rater_7,female,10
5613,m,honey,rater_7,female,11
5614,m,honey,rater_7,female,12
5403,m,honey,rater_7,female,13
5597,m,honey,rater_7,female,14
5237,m,honey,rater_7,female,15
5372,m,honey,rater_7,female,16
5569,m,honey,rater_7,female,17
5617,m,honey,rater_7,female,18
5578,m,honey,rater_7,female,19
5604,m,honey,rater_7,female,20
5405,m,honey,rater_7,female,21
5408,m,honey,rater_7,female,22
5281,m,honey,rater_7,female,23
5370,m,honey,rater_7,female,24
5250,m,honey,rater_7,female,25
5500,m,honey,rater_7,female,26
5632,m,honey,rater_7,female,27
5638,m,honey,rater_7,female,27
5641,m,honey,rater_7,female,27
5637,m,honey,rater_7,female,27
5605,m,honey,rater_7,female,27
5407,m,honey,rater_7,female,27
5238,m,honey,rater_7,female,27
5371,m,hunting,rater_7,female,1
5578,m,hunting,rater_7,female,2
5617,m,hunting,rater_7,female,3
5618,m,hunting,rater_7,female,4
5536,m,hunting,rater_7,female,5
5615,m,hunting,rater_7,female,6
5626,m,hunting,rater_7,female,7
5597,m,hunting,rater_7,female,8
5613,m,hunting,rater_7,female,9
5499,m,hunting,rater_7,female,10
5408,m,hunting,rater_7,female,11
5500,m,hunting,rater_7,female,12
5267,m,hunting,rater_7,female,13
5281,m,hunting,rater_7,female,14
5370,m,hunting,rater_7,female,15
5269,m,hunting,rater_7,female,16
5376,m,hunting,rater_7,female,17
5372,m,hunting,rater_7,female,18
5403,m,hunting,rater_7,female,19
5614,m,hunting,rater_7,female,20
5616,m,hunting,rater_7,female,21
5604,m,hunting,rater_7,female,22
5638,m,hunting,rater_7,female,23
5250,m,hunting,rater_7,female,24
5237,m,hunting,rater_7,female,25
5251,m,hunting,rater_7,female,26
5405,m,hunting,rater_7,female,27
5407,m,hunting,rater_7,female,28
5238,m,hunting,rater_7,female,29
5569,m,hunting,rater_7,female,29
5605,m,hunting,rater_7,female,29
5632,m,hunting,rater_7,female,29
5637,m,hunting,rater_7,female,29
5641,m,hunting,rater_7,female,29
5318,f,intelligent,rater_7,female,1
5319,f,intelligent,rater_7,female,2
5320,f,intelligent,rater_7,female,3
5481,f,intelligent,rater_7,female,4
5357,f,intelligent,rater_7,female,5
5387,f,intelligent,rater_7,female,6
5388,f,intelligent,rater_7,female,7
5485,f,intelligent,rater_7,female,8
5570,f,intelligent,rater_7,female,9
5400,f,intelligent,rater_7,female,10
5640,f,intelligent,rater_7,female,11
5639,f,intelligent,rater_7,female,12
5636,f,intelligent,rater_7,female,13
5596,f,intelligent,rater_7,female,14
5590,f,intelligent,rater_7,female,15
5589,f,intelligent,rater_7,female,16
5579,f,intelligent,rater_7,female,17
5406,f,intelligent,rater_7,female,18
5443,f,intelligent,rater_7,female,19
5480,f,intelligent,rater_7,female,20
5483,f,intelligent,rater_7,female,21
5356,f,intelligent,rater_7,female,22
5484,f,intelligent,rater_7,female,23
5642,f,intelligent,rater_7,female,24
5649,f,intelligent,rater_7,female,25
5613,m,intelligent,rater_7,female,1
5536,m,intelligent,rater_7,female,2
5499,m,intelligent,rater_7,female,3
5615,m,intelligent,rater_7,female,4
5500,m,intelligent,rater_7,female,5
5371,m,intelligent,rater_7,female,6
5618,m,intelligent,rater_7,female,7
5597,m,intelligent,rater_7,female,8
5269,m,intelligent,rater_7,female,9
5578,m,intelligent,rater_7,female,10
5569,m,intelligent,rater_7,female,11
5372,m,intelligent,rater_7,female,12
5376,m,intelligent,rater_7,female,13
5238,m,intelligent,rater_7,female,14
5237,m,intelligent,rater_7,female,15
5250,m,intelligent,rater_7,female,16
5403,m,intelligent,rater_7,female,17
5405,m,intelligent,rater_7,female,18
5407,m,intelligent,rater_7,female,19
5408,m,intelligent,rater_7,female,20
5267,m,intelligent,rater_7,female,21
5251,m,intelligent,rater_7,female,22
5281,m,intelligent,rater_7,female,23
5370,m,intelligent,rater_7,female,24
5616,m,intelligent,rater_7,female,25
5614,m,intelligent,rater_7,female,26
5626,m,intelligent,rater_7,female,27
5617,m,intelligent,rater_7,female,28
5604,m,intelligent,rater_7,female,29
5605,m,intelligent,rater_7,female,30
5637,m,intelligent,rater_7,female,31
5638,m,intelligent,rater_7,female,32
5641,m,intelligent,rater_7,female,33
5632,m,intelligent,rater_7,female,34
5481,f,kin,rater_7,female,1
5636,f,kin,rater_7,female,2
5388,f,kin,rater_7,female,3
5357,f,kin,rater_7,female,4
5320,f,kin,rater_7,female,5
5319,f,kin,rater_7,female,6
5589,f,kin,rater_7,female,7
5318,f,kin,rater_7,female,8
5443,f,kin,rater_7,female,9
5596,f,kin,rater_7,female,10
5484,f,kin,rater_7,female,11
5387,f,kin,rater_7,female,12
5400,f,kin,rater_7,female,13
5579,f,kin,rater_7,female,14
5406,f,kin,rater_7,female,15
5570,f,kin,rater_7,female,16
5485,f,kin,rater_7,female,17
5483,f,kin,rater_7,female,18
5590,f,kin,rater_7,female,19
5642,f,kin,rater_7,female,20
5649,f,kin,rater_7,female,21
5640,f,kin,rater_7,female,22
5480,f,kin,rater_7,female,23
5639,f,kin,rater_7,female,24
5356,f,kin,rater_7,female,25
5618,m,kin,rater_7,female,1
5597,m,kin,rater_7,female,2
5626,m,kin,rater_7,female,3
5613,m,kin,rater_7,female,4
5615,m,kin,rater_7,female,5
5499,m,kin,rater_7,female,6
5500,m,kin,rater_7,female,7
5536,m,kin,rater_7,female,8
5371,m,kin,rater_7,female,9
5370,m,kin,rater_7,female,10
5281,m,kin,rater_7,female,11
5269,m,kin,rater_7,female,12
5267,m,kin,rater_7,female,13
5407,m,kin,rater_7,female,14
5408,m,kin,rater_7,female,15
5403,m,kin,rater_7,female,16
5376,m,kin,rater_7,female,17
5238,m,kin,rater_7,female,18
5250,m,kin,rater_7,female,19
5251,m,kin,rater_7,female,20
5372,m,kin,rater_7,female,21
5614,m,kin,rater_7,female,22
5616,m,kin,rater_7,female,23
5569,m,kin,rater_7,female,24
5578,m,kin,rater_7,female,25
5617,m,kin,rater_7,female,26
5604,m,kin,rater_7,female,27
5405,m,kin,rater_7,female,28
5632,m,kin,rater_7,female,29
5637,m,kin,rater_7,female,30
5638,m,kin,rater_7,female,31
5641,m,kin,rater_7,female,32
5605,m,kin,rater_7,female,33
5318,f,likable,rater_7,female,1
5319,f,likable,rater_7,female,2
5481,f,likable,rater_7,female,3
5589,f,likable,rater_7,female,4
5636,f,likable,rater_7,female,5
5357,f,likable,rater_7,female,6
5387,f,likable,rater_7,female,7
5388,f,likable,rater_7,female,8
5485,f,likable,rater_7,female,9
5570,f,likable,rater_7,female,10
5642,f,likable,rater_7,female,11
5640,f,likable,rater_7,female,12
5639,f,likable,rater_7,female,13
5596,f,likable,rater_7,female,14
5590,f,likable,rater_7,female,15
5579,f,likable,rater_7,female,16
5649,f,likable,rater_7,female,17
5406,f,likable,rater_7,female,18
5443,f,likable,rater_7,female,19
5480,f,likable,rater_7,female,20
5320,f,likable,rater_7,female,21
5356,f,likable,rater_7,female,22
5484,f,likable,rater_7,female,23
5400,f,likable,rater_7,female,24
5483,f,likable,rater_7,female,25
5569,m,likable,rater_7,female,1
5536,m,likable,rater_7,female,2
5615,m,likable,rater_7,female,3
5500,m,likable,rater_7,female,4
5371,m,likable,rater_7,female,5
5370,m,likable,rater_7,female,6
5238,m,likable,rater_7,female,7
5499,m,likable,rater_7,female,8
5403,m,likable,rater_7,female,9
5613,m,likable,rater_7,female,10
5597,m,likable,rater_7,female,11
5578,m,likable,rater_7,female,12
5618,m,likable,rater_7,female,13
5617,m,likable,rater_7,female,14
5376,m,likable,rater_7,female,15
5372,m,likable,rater_7,female,16
5250,m,likable,rater_7,female,17
5237,m,likable,rater_7,female,18
5269,m,likable,rater_7,female,19
5405,m,likable,rater_7,female,20
5407,m,likable,rater_7,female,21
5267,m,likable,rater_7,female,22
5281,m,likable,rater_7,female,23
5251,m,likable,rater_7,female,24
5616,m,likable,rater_7,female,25
5614,m,likable,rater_7,female,26
5604,m,likable,rater_7,female,27
5605,m,likable,rater_7,female,28
5626,m,likable,rater_7,female,29
5632,m,likable,rater_7,female,30
5637,m,likable,rater_7,female,31
5638,m,likable,rater_7,female,32
5641,m,likable,rater_7,female,33
5408,m,likable,rater_7,female,34
5481,f,parenting,rater_7,female,1
5589,f,parenting,rater_7,female,2
5319,f,parenting,rater_7,female,3
5320,f,parenting,rater_7,female,4
5318,f,parenting,rater_7,female,5
5357,f,parenting,rater_7,female,6
5484,f,parenting,rater_7,female,7
5579,f,parenting,rater_7,female,8
5636,f,parenting,rater_7,female,9
5485,f,parenting,rater_7,female,10
5400,f,parenting,rater_7,female,11
5387,f,parenting,rater_7,female,12
5388,f,parenting,rater_7,female,13
5483,f,parenting,rater_7,female,14
5640,f,parenting,rater_7,female,15
5642,f,parenting,rater_7,female,16
5649,f,parenting,rater_7,female,17
5639,f,parenting,rater_7,female,18
5480,f,parenting,rater_7,female,19
5443,f,parenting,rater_7,female,20
5406,f,parenting,rater_7,female,21
5570,f,parenting,rater_7,female,22
5356,f,parenting,rater_7,female,23
5613,m,parenting,rater_7,female,1
5500,m,parenting,rater_7,female,2
5536,m,parenting,rater_7,female,3
5615,m,parenting,rater_7,female,4
5371,m,parenting,rater_7,female,5
5238,m,parenting,rater_7,female,6
5267,m,parenting,rater_7,female,7
5269,m,parenting,rater_7,female,8
5370,m,parenting,rater_7,female,9
5372,m,parenting,rater_7,female,10
5376,m,parenting,rater_7,female,11
5403,m,parenting,rater_7,female,12
5405,m,parenting,rater_7,female,13
5605,m,parenting,rater_7,female,14
5604,m,parenting,rater_7,female,15
5578,m,parenting,rater_7,female,16
5569,m,parenting,rater_7,female,17
5626,m,parenting,rater_7,female,18
5618,m,parenting,rater_7,female,19
5499,m,parenting,rater_7,female,20
5614,m,parenting,rater_7,female,21
5408,m,parenting,rater_7,female,22
5407,m,parenting,rater_7,female,23
5637,m,parenting,rater_7,female,24
5638,m,parenting,rater_7,female,25
5641,m,parenting,rater_7,female,26
5318,f,prosocial,rater_7,female,1
5388,f,prosocial,rater_7,female,2
5357,f,prosocial,rater_7,female,3
5481,f,prosocial,rater_7,female,4
5356,f,prosocial,rater_7,female,5
5320,f,prosocial,rater_7,female,6
5319,f,prosocial,rater_7,female,7
5443,f,prosocial,rater_7,female,8
5589,f,prosocial,rater_7,female,9
5596,f,prosocial,rater_7,female,10
5590,f,prosocial,rater_7,female,11
5636,f,prosocial,rater_7,female,12
5483,f,prosocial,rater_7,female,13
5484,f,prosocial,rater_7,female,14
5387,f,prosocial,rater_7,female,15
5400,f,prosocial,rater_7,female,16
5406,f,prosocial,rater_7,female,17
5579,f,prosocial,rater_7,female,18
5570,f,prosocial,rater_7,female,19
5485,f,prosocial,rater_7,female,20
5480,f,prosocial,rater_7,female,21
5639,f,prosocial,rater_7,female,22
5640,f,prosocial,rater_7,female,23
5642,f,prosocial,rater_7,female,24
5649,f,prosocial,rater_7,female,25
5613,m,prosocial,rater_7,female,1
5238,m,prosocial,rater_7,female,2
5269,m,prosocial,rater_7,female,3
5536,m,prosocial,rater_7,female,4
5500,m,prosocial,rater_7,female,5
5615,m,prosocial,rater_7,female,6
5370,m,prosocial,rater_7,female,7
5371,m,prosocial,rater_7,female,8
5372,m,prosocial,rater_7,female,9
5376,m,prosocial,rater_7,female,10
5237,m,prosocial,rater_7,female,11
5403,m,prosocial,rater_7,female,12
5597,m,prosocial,rater_7,female,13
5618,m,prosocial,rater_7,female,14
5626,m,prosocial,rater_7,female,15
5604,m,prosocial,rater_7,female,16
5499,m,prosocial,rater_7,female,17
5408,m,prosocial,rater_7,female,18
5267,m,prosocial,rater_7,female,19
5251,m,prosocial,rater_7,female,20
5250,m,prosocial,rater_7,female,21
5281,m,prosocial,rater_7,female,22
5614,m,prosocial,rater_7,female,23
5578,m,prosocial,rater_7,female,24
5569,m,prosocial,rater_7,female,25
5617,m,prosocial,rater_7,female,26
5616,m,prosocial,rater_7,female,27
5632,m,prosocial,rater_7,female,28
5637,m,prosocial,rater_7,female,29
5638,m,prosocial,rater_7,female,30
5641,m,prosocial,rater_7,female,31
5605,m,prosocial,rater_7,female,32
5407,m,prosocial,rater_7,female,33
5405,m,prosocial,rater_7,female,34
5589,f,respect,rater_7,female,1
5590,f,respect,rater_7,female,2
5596,f,respect,rater_7,female,3
5636,f,respect,rater_7,female,4
5485,f,respect,rater_7,female,5
5570,f,respect,rater_7,female,6
5387,f,respect,rater_7,female,7
5357,f,respect,rater_7,female,8
5481,f,respect,rater_7,female,9
5480,f,respect,rater_7,female,10
5443,f,respect,rater_7,female,11
5406,f,respect,rater_7,female,12
5318,f,respect,rater_7,female,13
5319,f,respect,rater_7,female,14
5320,f,respect,rater_7,female,15
5356,f,respect,rater_7,female,16
5483,f,respect,rater_7,female,17
5484,f,respect,rater_7,female,18
5639,f,respect,rater_7,female,19
5640,f,respect,rater_7,female,20
5642,f,respect,rater_7,female,21
5400,f,respect,rater_7,female,22
5388,f,respect,rater_7,female,23
5579,f,respect,rater_7,female,24
5649,f,respect,rater_7,female,25
5499,m,respect,rater_7,female,1
5238,m,respect,rater_7,female,2
5618,m,respect,rater_7,female,3
5615,m,respect,rater_7,female,4
5500,m,respect,rater_7,female,5
5536,m,respect,rater_7,female,6
5569,m,respect,rater_7,female,7
5597,m,respect,rater_7,female,8
5371,m,respect,rater_7,female,9
5376,m,respect,rater_7,female,10
5372,m,respect,rater_7,female,11
5403,m,respect,rater_7,female,12
5269,m,respect,rater_7,female,13
5604,m,respect,rater_7,female,14
5641,m,respect,rater_7,female,15
5614,m,respect,rater_7,female,16
5626,m,respect,rater_7,female,17
5605,m,respect,rater_7,female,18
5637,m,respect,rater_7,female,19
5370,m,respect,rater_7,female,20
5267,m,respect,rater_7,female,21
5408,m,respect,rater_7,female,22
5578,m,respect,rater_7,female,23
5407,m,respect,rater_7,female,24
5613,m,respect,rater_7,female,25
5251,m,respect,rater_7,female,26
5616,m,respect,rater_7,female,27
5405,m,respect,rater_7,female,28
5237,m,respect,rater_7,female,29
5250,m,respect,rater_7,female,30
5281,m,respect,rater_7,female,31
5638,m,respect,rater_7,female,32
5617,m,respect,rater_7,female,33
5632,m,respect,rater_7,female,34
5636,f,spouse,rater_7,female,1
5589,f,spouse,rater_7,female,2
5596,f,spouse,rater_7,female,3
